domain,service,method,payload_type,field_path,value_type,messages_seen
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,charms.unlock_level,integer,5
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,event_id,string,78
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,expire,string,78
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,hbi_data.custom_fields,object,78
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,hbi_data.id,string,78
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.art_config.expiration_date,string,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.art_config.package[].path,string,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.art_config.package[].reskin_name,string,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.art_config.package[].type,string,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.art_config.package[].version,integer,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.bulk_play_cap,integer,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.config_hbi_data[].config_identifier,string,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.config_hbi_data[].config_type,string,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.config_hbi_data[].hbi_data.id,string,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.free_ticket.progress,integer,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.free_ticket.threshold,integer,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.free_ticket.ticket_color,string,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.free_ticket_timestamp,integer,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.lottery_multiplier.level,integer,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.lottery_multiplier.multiplier,integer,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.puzzle_board[].position,integer,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.puzzle_board[].puzzle_color,string,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.puzzle_board[].reward.big_chips_delta.value,string,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.puzzle_board[].reward.chips_delta,string,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.puzzle_board[].reward.id,integer,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.show_tutorial,boolean,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.ticket_balance[].amount,string,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.ticket_balance[].id,integer,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.ticket_reward[].reward[].reward[].big_chips_delta.value,string,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.ticket_reward[].reward[].reward[].chips_delta,string,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.ticket_reward[].reward[].reward[].collectibles_box.box_id,integer,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.ticket_reward[].reward[].reward[].collectibles_box.box_type,integer,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.ticket_reward[].reward[].reward[].collectibles_box.raffle_id,string,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.ticket_reward[].reward[].reward[].collectibles_box.source,integer,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.ticket_reward[].reward[].reward[].collectibles_box.theme_id,integer,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.ticket_reward[].reward[].reward[].collectibles_box.type,integer,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.ticket_reward[].reward[].reward[].collectibles_box_info.box_id,integer,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.ticket_reward[].reward[].reward[].collectibles_box_info.box_type,integer,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.ticket_reward[].reward[].reward[].collectibles_box_info.event_type,integer,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.ticket_reward[].reward[].reward[].collectibles_box_info.highest_guaranteed_rarity,integer,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.ticket_reward[].reward[].reward[].collectibles_box_info.highest_guaranteed_rarity_items_count,integer,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.ticket_reward[].reward[].reward[].collectibles_box_info.items_count,integer,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.ticket_reward[].reward[].reward[].extra_item_boost.time.duration,integer,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.ticket_reward[].reward[].reward[].extra_item_boost.time.expire_time,string,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.ticket_reward[].reward[].reward[].extra_item_boost.time.value,integer,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.ticket_reward[].reward[].reward[].extra_item_boost.type,integer,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.ticket_reward[].reward[].reward[].id,integer,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.ticket_reward[].reward[].reward[].inventory_delta.amount,string,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.ticket_reward[].reward[].reward[].inventory_delta.id,integer,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.ticket_reward[].reward[].reward[].lottery_puzzle.color,integer,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.ticket_reward[].reward[].reward[].lottery_puzzle.delta,integer,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.ticket_reward[].ticket_color,string,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.tickets_products[].product[].product_id,string,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.tickets_products[].product[].reward_data[].reward.id,integer,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.tickets_products[].product[].reward_data[].reward.inventory_delta.amount,string,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.tickets_products[].product[].reward_data[].reward.inventory_delta.id,integer,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.tickets_products[].product[].reward_data[].reward.loyalty_points,string,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,lottery.tickets_products[].ticket_color,string,68
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,loyalty.can_collect_points,boolean,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,loyalty.config_hbi_data[].config_identifier,string,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,loyalty.config_hbi_data[].config_type,string,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,loyalty.config_hbi_data[].config_uuid,string,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,loyalty.config_hbi_data[].hbi_data.id,string,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,loyalty.current_tier_label,string,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,loyalty.points,string,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,loyalty.reset_timestamp,string,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,loyalty.tier_before_reset,string,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,loyalty.tiers[].feature_flags[].feature_id,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,loyalty.tiers[].feature_flags[].flag,boolean,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,loyalty.tiers[].feature_multipliers[].feature_id,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,loyalty.tiers[].feature_multipliers[].multiplier,number,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,loyalty.tiers[].label,string,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,loyalty.tiers[].points_to_keep_status,string,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,loyalty.tiers[].required_points,string,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,loyalty.tutorial_reward.id,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,loyalty.tutorial_reward.loyalty_points,string,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,loyalty.year_reset,boolean,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.art_config.expiration_date,string,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.art_config.package[].path,string,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.art_config.package[].reskin_name,string,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.art_config.package[].type,string,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.art_config.package[].version,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.bulk_play_cap,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.game_id,string,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.lottery_machine.result[],integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.mini_game_progress_state.current_sum_of_bets.value,string,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.mini_game_progress_state.moves,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.mini_game_progress_state.required_sum_of_bets.value,string,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.mini_game_progress_state.show_tutorial,boolean,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.mini_game_progress_state.spin_idx,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.mini_game_progress_state.step_idx,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.lap_idx,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.length,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.milestone[].milestone_idx,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.milestone[].reward[].big_chips_delta.value,string,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.milestone[].reward[].charms_trade_token_delta,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.milestone[].reward[].chips_delta,string,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.milestone[].reward[].collectibles_box.box_id,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.milestone[].reward[].collectibles_box.box_type,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.milestone[].reward[].collectibles_box.raffle_id,string,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.milestone[].reward[].collectibles_box.source,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.milestone[].reward[].collectibles_box.theme_id,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.milestone[].reward[].collectibles_box.type,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.milestone[].reward[].collectibles_box_info.box_id,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.milestone[].reward[].collectibles_box_info.box_type,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.milestone[].reward[].collectibles_box_info.event_type,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.milestone[].reward[].collectibles_box_info.highest_guaranteed_rarity,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.milestone[].reward[].collectibles_box_info.highest_guaranteed_rarity_items_count,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.milestone[].reward[].collectibles_box_info.items_count,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.milestone[].reward[].id,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.milestone[].reward[].inventory_delta.amount,string,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.milestone[].reward[].inventory_delta.id,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.milestone[].step_idx,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.moves_meter_multiplier,number,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.rewards_multiplier,number,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.step[].reward[].big_chips_delta.value,string,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.step[].reward[].chips_delta,string,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.step[].reward[].collectibles_box.box_id,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.step[].reward[].collectibles_box.box_type,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.step[].reward[].collectibles_box.raffle_id,string,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.step[].reward[].collectibles_box.source,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.step[].reward[].collectibles_box.theme_id,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.step[].reward[].collectibles_box.type,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.step[].reward[].collectibles_box_info.box_id,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.step[].reward[].collectibles_box_info.box_type,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.step[].reward[].collectibles_box_info.event_type,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.step[].reward[].collectibles_box_info.highest_guaranteed_rarity,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.step[].reward[].collectibles_box_info.highest_guaranteed_rarity_items_count,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.step[].reward[].collectibles_box_info.items_count,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.step[].reward[].id,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.step[].reward[].inventory_delta.amount,string,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.step[].reward[].inventory_delta.id,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,minigame.trail.step[].step_idx,integer,2
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,reskins.art_config[].expiration_date,string,1
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,reskins.art_config[].package[].path,string,1
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,reskins.art_config[].package[].reskin_name,string,1
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,reskins.art_config[].package[].type,string,1
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,reskins.art_config[].package[].version,integer,1
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,reskins.community_tile.art_config.expiration_date,string,1
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,reskins.community_tile.art_config.package[].path,string,1
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,reskins.community_tile.art_config.package[].reskin_name,string,1
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,reskins.community_tile.art_config.package[].type,string,1
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,reskins.community_tile.art_config.package[].version,integer,1
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,reskins.community_tile.url,string,1
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,reskins.function_tile.art_config.expiration_date,string,1
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,reskins.function_tile.art_config.package[].path,string,1
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,reskins.function_tile.art_config.package[].reskin_name,string,1
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,reskins.function_tile.art_config.package[].type,string,1
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,reskins.function_tile.art_config.package[].version,integer,1
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,reskins.function_tile.deeplink,string,1
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,reskins.text_config[].text,string,1
other/unknown,AppClient,AddDciEvent,Casino.AddDciEventRequest,reskins.text_config[].type,string,1
other/unknown,AppClient,Handshake,Casino.HandshakeRequest,generator,string,1
other/unknown,AppClient,Handshake,Casino.HandshakeRequest,prime,string,1
other/unknown,AppClient,Handshake,Casino.HandshakeRequest,public_c2s,string,1
other/unknown,AppClient,Handshake,Casino.HandshakeRequest,public_s2c,string,1
other/unknown,AppClient,Handshake,Casino.HandshakeResponse,public_c2s,string,1
other/unknown,AppClient,Handshake,Casino.HandshakeResponse,public_s2c,string,1
other/unknown,AppClient,LikeNotify,Casino.LikeNotifyRequest,fame_delta,string,3
other/unknown,AppClient,LikeNotify,Casino.LikeNotifyRequest,friend,boolean,9
other/unknown,AppClient,LikeNotify,Casino.LikeNotifyRequest,receiver_user_id,string,9
other/unknown,AppClient,LikeNotify,Casino.LikeNotifyRequest,sender_user_id,string,9
other/unknown,AppClient,LogMessage,Casino.LogMessageRequest,text,string,1
other/unknown,AppClient,SendAdditionalData,Casino.AdditionalDataRequest,additional_data.data[].key,integer,295
other/unknown,AppClient,SendAdditionalData,Casino.AdditionalDataRequest,additional_data.data[].value_string,string,295
other/unknown,AppClient,SimpleRateUsInit,Casino.SimpleRateUsInitRequest,state.cooldown_end_date,string,1
other/unknown,AppClient,SimpleRateUsInit,Casino.SimpleRateUsInitRequest,state.last_triggered_id,integer,1
other/unknown,AppClient,SimpleRateUsInit,Casino.SimpleRateUsInitRequest,state.min_gap_end_date,string,1
other/unknown,AppClient,UpdateAnnouncements,Casino.UpdateAnnouncementsRequest,added[].banner.cooldown,integer,1
other/unknown,AppClient,UpdateAnnouncements,Casino.UpdateAnnouncementsRequest,added[].banner.cta_text,string,1
other/unknown,AppClient,UpdateAnnouncements,Casino.UpdateAnnouncementsRequest,added[].banner.deep_link,string,1
other/unknown,AppClient,UpdateAnnouncements,Casino.UpdateAnnouncementsRequest,added[].banner.display_limit,integer,1
other/unknown,AppClient,UpdateAnnouncements,Casino.UpdateAnnouncementsRequest,added[].banner.scenario[].display_priority,integer,1
other/unknown,AppClient,UpdateAnnouncements,Casino.UpdateAnnouncementsRequest,added[].banner.scenario[].id,integer,1
other/unknown,AppClient,UpdateAnnouncements,Casino.UpdateAnnouncementsRequest,added[].banner.token_id,string,1
other/unknown,AppClient,UpdateAnnouncements,Casino.UpdateAnnouncementsRequest,added[].banner.url[],string,1
other/unknown,AppClient,UpdateAnnouncements,Casino.UpdateAnnouncementsRequest,added[].banner.url_link,string,1
other/unknown,AppClient,UpdateAnnouncements,Casino.UpdateAnnouncementsRequest,added[].offer_base.expire,string,1
other/unknown,AppClient,UpdateAnnouncements,Casino.UpdateAnnouncementsRequest,added[].offer_base.id.config_id,string,1
other/unknown,AppClient,UpdateAnnouncements,Casino.UpdateAnnouncementsRequest,added[].offer_base.id.offer_type,integer,1
other/unknown,AppClient,UpdateAnnouncements,Casino.UpdateAnnouncementsRequest,added[].offer_base.name,string,1
other/unknown,AppClient,UpdateAnnouncements,Casino.UpdateAnnouncementsRequest,added[].offer_base.segment_id,string,1
other/unknown,AppClient,UpdateAssignmentEvents,Casino.UpdateAssignmentEventsRequest,added[].action_type,string,3
other/unknown,AppClient,UpdateAssignmentEvents,Casino.UpdateAssignmentEventsRequest,added[].banner.cooldown,integer,3
other/unknown,AppClient,UpdateAssignmentEvents,Casino.UpdateAssignmentEventsRequest,added[].banner.cta_text,string,3
other/unknown,AppClient,UpdateAssignmentEvents,Casino.UpdateAssignmentEventsRequest,added[].banner.fullscreen_url[],string,3
other/unknown,AppClient,UpdateAssignmentEvents,Casino.UpdateAssignmentEventsRequest,added[].banner.lobby_tile,boolean,3
other/unknown,AppClient,UpdateAssignmentEvents,Casino.UpdateAssignmentEventsRequest,added[].banner.newsfeed_url[],string,3
other/unknown,AppClient,UpdateAssignmentEvents,Casino.UpdateAssignmentEventsRequest,added[].banner.scenario[].display_priority,integer,3
other/unknown,AppClient,UpdateAssignmentEvents,Casino.UpdateAssignmentEventsRequest,added[].banner.scenario[].type,string,3
other/unknown,AppClient,UpdateAssignmentEvents,Casino.UpdateAssignmentEventsRequest,added[].banner.template_id,integer,3
other/unknown,AppClient,UpdateAssignmentEvents,Casino.UpdateAssignmentEventsRequest,added[].banner.type,string,3
other/unknown,AppClient,UpdateAssignmentEvents,Casino.UpdateAssignmentEventsRequest,added[].config_hbi_data[].config_identifier,string,3
other/unknown,AppClient,UpdateAssignmentEvents,Casino.UpdateAssignmentEventsRequest,added[].config_hbi_data[].config_type,string,3
other/unknown,AppClient,UpdateAssignmentEvents,Casino.UpdateAssignmentEventsRequest,added[].config_hbi_data[].hbi_data.id,string,3
other/unknown,AppClient,UpdateAssignmentEvents,Casino.UpdateAssignmentEventsRequest,added[].display_name,string,3
other/unknown,AppClient,UpdateAssignmentEvents,Casino.UpdateAssignmentEventsRequest,added[].event_id,string,3
other/unknown,AppClient,UpdateAssignmentEvents,Casino.UpdateAssignmentEventsRequest,added[].expire,string,3
other/unknown,AppClient,UpdateAssignmentEvents,Casino.UpdateAssignmentEventsRequest,added[].hbi_data.id,string,3
other/unknown,AppClient,UpdateAssignmentEvents,Casino.UpdateAssignmentEventsRequest,added[].limitation[].type,string,3
other/unknown,AppClient,UpdateAssignmentEvents,Casino.UpdateAssignmentEventsRequest,added[].limitation[].value.value_strings[],string,3
other/unknown,AppClient,UpdateAssignmentEvents,Casino.UpdateAssignmentEventsRequest,added[].milestone[].requirement.value,string,3
other/unknown,AppClient,UpdateAssignmentEvents,Casino.UpdateAssignmentEventsRequest,added[].milestone[].reward[].id,integer,3
other/unknown,AppClient,UpdateAssignmentEvents,Casino.UpdateAssignmentEventsRequest,added[].milestone[].reward[].moves.amount,integer,3
other/unknown,AppClient,UpdateAssignmentEvents,Casino.UpdateAssignmentEventsRequest,added[].milestone[].status,string,3
other/unknown,AppClient,UpdateAssignmentEvents,Casino.UpdateAssignmentEventsRequest,added[].progress.value,string,3
other/unknown,AppClient,UpdateAssignmentEvents,Casino.UpdateAssignmentEventsRequest,added[].type,string,3
other/unknown,AppClient,UpdateBets,Casino.UpdateBetsRequest,bets_on_fire_config.balance_factor,number,1
other/unknown,AppClient,UpdateBets,Casino.UpdateBetsRequest,bets_on_fire_config.level_requirement,integer,1
other/unknown,AppClient,UpdateBets,Casino.UpdateBetsRequest,bets_on_fire_config.spins_to_level_up,integer,1
other/unknown,AppClient,UpdateExternalAuthMapping,Casino.UpdateExternalAuthMappingRequest,external_auth_mapping.player_auths[],string,1
other/unknown,AppServer,Connect,Casino.ConnectRequest,client_platform,string,1
other/unknown,AppServer,Connect,Casino.ConnectRequest,client_version,string,1
other/unknown,AppServer,Connect,Casino.ConnectRequest,device_id,string,1
other/unknown,AppServer,Connect,Casino.ConnectRequest,protocol_version,integer,1
other/unknown,AppServer,Connect,Casino.ConnectResponse,assets_cdn[].retry,integer,1
other/unknown,AppServer,Connect,Casino.ConnectResponse,assets_cdn[].timeout,integer,1
other/unknown,AppServer,Connect,Casino.ConnectResponse,assets_cdn[].url,string,1
other/unknown,AppServer,Connect,Casino.ConnectResponse,assets_id,string,1
other/unknown,AppServer,Connect,Casino.ConnectResponse,compression_threshold,integer,1
other/unknown,AppServer,Connect,Casino.ConnectResponse,env_name,string,1
other/unknown,AppServer,Connect,Casino.ConnectResponse,reskins_cdn[].retry,integer,1
other/unknown,AppServer,Connect,Casino.ConnectResponse,reskins_cdn[].timeout,integer,1
other/unknown,AppServer,Connect,Casino.ConnectResponse,reskins_cdn[].url,string,1
other/unknown,AppServer,Connect,Casino.ConnectResponse,status,string,1
other/unknown,AppServer,Connect,Casino.ConnectResponse,test_group_id,integer,1
other/unknown,AppServer,Connect,Casino.ConnectResponse,tutorial,boolean,1
other/unknown,AppServer,Connect,Casino.ConnectResponse,update_reward_bb,number,1
other/unknown,AppServer,FocusChange,Casino.FocusChangeRequest,focus,boolean,1
other/unknown,AppServer,GetExtraItems,Casino.GetExtraItemsRequest,type,integer,2
other/unknown,AppServer,GetExtraItems,Casino.GetExtraItemsResponse,extra_items.extra_items[].type,integer,2
other/unknown,AppServer,GetExtraItems,Casino.GetExtraItemsResponse,extra_items.extra_items[].value[].time.duration,integer,2
other/unknown,AppServer,GetExtraItems,Casino.GetExtraItemsResponse,extra_items.extra_items[].value[].time.expire_time,string,2
other/unknown,AppServer,GetExtraItems,Casino.GetExtraItemsResponse,extra_items.extra_items[].value[].time.value,integer,2
other/unknown,AppServer,GetExtraItems,Casino.GetExtraItemsResponse,extra_items.extra_items[].value[].type,integer,2
other/unknown,AppServer,GetExtraItems,Casino.GetExtraItemsResponse,status,string,2
other/unknown,AppServer,GetFriends,Casino.GetFriendsResponse,status,string,2
other/unknown,AppServer,GetGamePlayerCount,Casino.GetGamePlayerCountRequest,game_name[],string,3
other/unknown,AppServer,GetGamePlayerCount,Casino.GetGamePlayerCountResponse,status,string,3
other/unknown,AppServer,GetGamePlayerCount,Casino.GetGamePlayerCountResponse,user_count[],string,3
other/unknown,AppServer,LikePlayer,Casino.LikePlayerRequest,user_id,string,1
other/unknown,AppServer,LikePlayer,Casino.LikePlayerResponse,like_cooldown,integer,1
other/unknown,AppServer,LikePlayer,Casino.LikePlayerResponse,status,string,1
other/unknown,AppServer,Login,Casino.LoginRequest,common_config_hash,string,1
other/unknown,AppServer,Login,Casino.LoginRequest,device_model,string,1
other/unknown,AppServer,Login,Casino.LoginRequest,device_os_version,string,1
other/unknown,AppServer,Login,Casino.LoginRequest,language,string,1
other/unknown,AppServer,Login,Casino.LoginRequest,password,string,1
other/unknown,AppServer,Login,Casino.LoginRequest,platform_config_hash,string,1
other/unknown,AppServer,Login,Casino.LoginRequest,reconnect,boolean,1
other/unknown,AppServer,Login,Casino.LoginRequest,time_zone,integer,1
other/unknown,AppServer,Login,Casino.LoginRequest,user_id,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,additional_data,object,1
other/unknown,AppServer,Login,Casino.LoginResponse,benefits_not_shown,boolean,1
other/unknown,AppServer,Login,Casino.LoginResponse,club_join_incentive,boolean,1
